Open;Close;High;Low;Volume;Volume_Max;Volume_Min;Is_US_Elections;Trend;Trend_7_Days;Trend_31_Days;Trend_12_Months
431.9299926757813;434.2200012207031;434.260009765625;431.6799926757813;310700000;11456230000;14990000;0;1;-1;-1;1
434.2099914550781;435.239990234375;436.489990234375;433.5299987792969;311570000;11456230000;14990000;0;1;-1;1;1
435.3399963378906;434.7999877929688;436.8399963378906;432.4100036621094;329060000;11456230000;14990000;0;-1;-1;1;1
434.760009765625;440.8699951171875;440.8699951171875;434.6799926757813;316750000;11456230000;14990000;0;1;-1;1;1
440.7000122070313;442.3399963378906;442.3399963378906;439.6700134277344;252860000;11456230000;14990000;0;1;1;1;1
442.3399963378906;443.3800048828125;443.7699890136719;440.9800109863281;234160000;11456230000;14990000;0;1;1;1;1
443.3800048828125;442.010009765625;444.1799926757813;441.3399963378906;232460000;11456230000;14990000;0;-1;1;1;1
442.0;447.8999938964844;447.9100036621094;441.0700073242188;269750000;11456230000;14990000;0;1;1;1;1
447.8999938964844;449.260009765625;450.0;447.7300109863281;277380000;11456230000;14990000;0;1;1;1;1
449.260009765625;447.3399963378906;449.5199890136719;446.7200012207031;234220000;11456230000;14990000;0;-1;1;1;1
447.3399963378906;446.1099853515625;449.5899963378906;445.55999755859375;253480000;11456230000;14990000;0;-1;1;1;1
446.1199951171875;454.7099914550781;454.7099914550781;446.1199951171875;275290000;11456230000;14990000;0;1;1;1;1
454.6700134277344;454.3999938964844;455.5199890136719;453.6799926757813;290670000;11456230000;14990000;0;-1;1;1;1
454.3999938964844;456.3299865722656;456.3399963378906;452.7000122070313;255610000;11456230000;14990000;0;1;1;1;1
456.3500061035156;453.7200012207031;456.760009765625;453.4800109863281;257060000;11456230000;14990000;0;-1;1;1;1
453.7000122070313;449.8299865722656;453.7000122070313;447.0400085449219;255420000;11456230000;14990000;0;-1;1;1;1
449.8299865722656;451.4299926757813;451.4299926757813;449.3999938964844;195930000;11456230000;14990000;0;1;1;1;1
451.4299926757813;451.3699951171875;452.3599853515625;451.010009765625;218820000;11456230000;14990000;0;-1;1;1;1
451.3599853515625;448.30999755859375;451.3599853515625;447.989990234375;241270000;11456230000;14990000;0;-1;-1;1;1
448.3599853515625;451.8900146484375;452.3900146484375;448.3599853515625;241180000;11456230000;14990000;0;1;-1;1;1
451.8999938964844;450.1799926757813;453.3200073242188;449.9100036621094;339660000;11456230000;14990000;0;-1;-1;1;1
450.1700134277344;448.8800048828125;450.1700134277344;446.0799865722656;233190000;11456230000;14990000;0;-1;-1;-1;1
448.8800048828125;448.760009765625;449.7999877929688;448.2999877929688;232730000;11456230000;14990000;0;-1;-1;-1;1
448.7099914550781;448.0700073242188;450.8999938964844;446.1000061035156;274300000;11456230000;14990000;0;-1;-1;1;1
448.0899963378906;450.8800048828125;451.75;447.9299926757813;251530000;11456230000;14990000;0;1;-1;1;1
450.9100036621094;447.7799987792969;452.0899963378906;447.6900024414063;226650000;11456230000;14990000;0;-1;-1;1;1
447.760009765625;450.7699890136719;452.80999755859375;447.75;199970000;11456230000;14990000;0;1;-1;1;1
450.7900085449219;451.9700012207031;452.05999755859375;449.6300048828125;231190000;11456230000;14990000;0;1;1;1;1
451.9700012207031;451.6700134277344;454.8800048828125;451.6700134277344;279190000;11456230000;14990000;0;-1;1;1;1
451.6700134277344;450.2999877929688;452.6300048828125;449.6000061035156;234530000;11456230000;14990000;0;-1;1;1;1
450.2799987792969;441.3900146484375;450.2799987792969;440.7099914550781;323330000;11456230000;14990000;0;-1;-1;1;1
441.4200134277344;442.2900085449219;442.4299926757813;440.5299987792969;296080000;11456230000;14990000;0;1;-1;1;1
442.2900085449219;441.1600036621094;443.3800048828125;439.4800109863281;293680000;11456230000;14990000;0;-1;-1;1;1
441.1600036621094;442.7300109863281;442.7300109863281;440.5;300000000;11456230000;14990000;0;1;-1;1;1
442.7099914550781;441.8399963378906;443.7699890136719;440.0199890136719;284370000;11456230000;14990000;0;-1;-1;1;1
441.8399963378906;448.3699951171875;448.3699951171875;441.8399963378906;259690000;11456230000;14990000;0;1;-1;1;1
448.4100036621094;449.2200012207031;450.3999938964844;447.6600036621094;286690000;11456230000;14990000;0;1;-1;1;1
449.2200012207031;448.6600036621094;450.0;448.0199890136719;257340000;11456230000;14990000;0;-1;1;1;1
448.6000061035156;448.3999938964844;449.1099853515625;446.3900146484375;259500000;11456230000;14990000;0;-1;1;1;1
448.4100036621094;448.9400024414063;449.3900146484375;447.6700134277344;305160000;11456230000;14990000;0;1;1;-1;1
448.9400024414063;447.4599914550781;449.1400146484375;445.8500061035156;244710000;11456230000;14990000;0;-1;1;1;1
447.4599914550781;445.1000061035156;447.4599914550781;441.80999755859375;317990000;11456230000;14990000;0;-1;1;-1;1
445.0899963378906;443.6300048828125;445.7699890136719;443.0799865722656;287300000;11456230000;14990000;0;-1;-1;-1;1
443.5499877929688;439.4599914550781;445.7300109863281;439.4599914550781;310390000;11456230000;14990000;0;-1;-1;-1;1
439.489990234375;437.0299987792969;439.489990234375;436.8200073242188;259810000;11456230000;14990000;0;-1;-1;-1;1
437.0299987792969;433.5400085449219;438.3500061035156;432.2999877929688;283260000;11456230000;14990000;0;-1;-1;-1;1
433.5199890136719;438.010009765625;438.0199890136719;433.1400146484375;284140000;11456230000;14990000;0;1;-1;-1;1
438.010009765625;438.0199890136719;438.7999877929688;436.6799926757813;267980000;11456230000;14990000;0;1;-1;-1;1
438.0199890136719;438.8900146484375;438.9599914550781;435.5899963378906;249760000;11456230000;14990000;0;1;-1;-1;1
438.8900146484375;440.1900024414063;442.2900085449219;438.8900146484375;247460000;11456230000;14990000;0;1;-1;-1;1
440.1900024414063;442.4599914550781;442.5899963378906;438.25;224970000;11456230000;14990000;0;1;1;-1;1
442.5799865722656;444.0499877929688;445.1900024414063;442.4500122070313;268310000;11456230000;14990000;0;1;1;-1;1
443.9800109863281;444.5199890136719;446.0899963378906;443.760009765625;274240000;11456230000;14990000;0;1;1;-1;1
444.6000061035156;443.260009765625;444.80999755859375;442.8999938964844;255460000;11456230000;14990000;0;-1;1;-1;1
443.2799987792969;442.30999755859375;443.7000122070313;441.6900024414063;223570000;11456230000;14990000;0;-1;1;-1;1
442.3399963378906;442.7999877929688;445.4200134277344;442.0499877929688;235580000;11456230000;14990000;0;1;1;-1;1
442.7999877929688;444.3599853515625;444.5700073242188;441.5199890136719;218480000;11456230000;14990000;0;1;1;-1;1
444.3200073242188;444.7999877929688;445.1600036621094;442.8699951171875;255680000;11456230000;14990000;0;1;1;-1;1
444.75;439.2300109863281;444.75;439.2300109863281;293920000;11456230000;14990000;0;-1;-1;-1;1
439.2200012207031;439.55999755859375;439.8200073242188;438.1000061035156;252910000;11456230000;14990000;0;1;-1;-1;1
439.55999755859375;440.3699951171875;440.3800048828125;437.8299865722656;227580000;11456230000;14990000;0;1;-1;-1;1
440.3900146484375;440.3200073242188;441.260009765625;437.9500122070313;264300000;11456230000;14990000;0;-1;-1;-1;1
440.3200073242188;447.5700073242188;447.8599853515625;436.8599853515625;342420000;11456230000;14990000;0;1;1;1;1
447.5700073242188;450.5899963378906;450.5899963378906;447.3599853515625;289160000;11456230000;14990000;0;1;1;1;1
450.5899963378906;445.8399963378906;450.5899963378906;444.8900146484375;279120000;11456230000;14990000;0;-1;1;1;1
445.8399963378906;448.0;448.4400024414063;445.260009765625;197990000;11456230000;14990000;0;1;1;1;1
448.0;448.8500061035156;449.0400085449219;447.7000122070313;222090000;11456230000;14990000;0;1;1;1;1
448.8500061035156;453.4400024414063;453.510009765625;448.8200073242188;274230000;11456230000;14990000;0;1;1;1;1
453.4400024414063;452.4100036621094;454.5499877929688;451.1400146484375;300810000;11456230000;14990000;0;-1;1;1;1
452.4100036621094;450.1900024414063;452.4100036621094;447.6700134277344;207820000;11456230000;14990000;0;-1;1;1;1
450.2300109863281;453.8299865722656;455.6300048828125;450.2300109863281;229690000;11456230000;14990000;0;1;1;1;1
453.8299865722656;453.8500061035156;454.5299987792969;452.6799926757813;295560000;11456230000;14990000;0;1;1;1;1
453.8399963378906;452.489990234375;453.8500061035156;451.1199951171875;285570000;11456230000;14990000;0;-1;1;1;1
452.4299926757813;450.05999755859375;452.4299926757813;448.9200134277344;226440000;11456230000;14990000;0;-1;1;1;1
450.0700073242188;447.6900024414063;450.75;447.3200073242188;236920000;11456230000;14990000;0;-1;-1;1;1
447.6499938964844;444.7099914550781;447.6499938964844;444.30999755859375;240640000;11456230000;14990000;0;-1;-1;1;1
444.7099914550781;445.7799987792969;447.3900146484375;444.6600036621094;249030000;11456230000;14990000;0;1;-1;1;1
445.7799987792969;445.3800048828125;446.2200012207031;444.0899963378906;232600000;11456230000;14990000;0;-1;-1;1;1
445.3800048828125;447.260009765625;448.1900024414063;445.3800048828125;256750000;11456230000;14990000;0;1;-1;1;1
447.260009765625;447.7099914550781;448.6400146484375;447.2300109863281;210440000;11456230000;14990000;0;1;-1;1;1
447.7300109863281;446.2699890136719;448.2799987792969;446.1799926757813;234110000;11456230000;14990000;0;-1;-1;1;1
446.2699890136719;447.4299926757813;447.4299926757813;443.6099853515625;267500000;11456230000;14990000;0;1;-1;1;1
447.4299926757813;448.5400085449219;448.9800109863281;446.9100036621094;239810000;11456230000;14990000;0;1;1;1;1
448.5400085449219;443.6799926757813;448.5899963378906;443.6799926757813;300500000;11456230000;14990000;0;-1;-1;-1;1
443.6799926757813;446.2200012207031;446.2200012207031;443.6799926757813;223650000;11456230000;14990000;0;1;1;1;1
446.25;445.9299926757813;446.2900085449219;444.9400024414063;259530000;11456230000;14990000;0;-1;-1;1;1
445.9599914550781;443.1900024414063;445.9599914550781;443.1900024414063;278260000;11456230000;14990000;0;-1;-1;1;1
443.0400085449219;446.6199951171875;447.2099914550781;442.5;267450000;11456230000;14990000;0;1;1;1;1
446.6199951171875;447.6000061035156;448.6400146484375;446.6199951171875;210430000;11456230000;14990000;0;1;1;1;1
447.6000061035156;451.8500061035156;451.8999938964844;447.6000061035156;242090000;11456230000;14990000;0;1;1;1;1
451.8900146484375;450.6900024414063;451.8999938964844;449.6700134277344;276310000;11456230000;14990000;0;-1;1;1;1
450.6900024414063;450.5299987792969;451.4700012207031;450.1499938964844;281120000;11456230000;14990000;0;-1;1;1;1
450.5400085449219;449.0199890136719;451.1499938964844;448.7099914550781;292040000;11456230000;14990000;0;-1;1;1;1
449.0199890136719;445.8399963378906;449.0199890136719;445.2000122070313;220750000;11456230000;14990000;0;-1;1;-1;1
445.8599853515625;441.4299926757813;446.8699951171875;441.4200134277344;234810000;11456230000;14990000;0;-1;-1;-1;1
441.3999938964844;442.8299865722656;443.6300048828125;441.3999938964844;253170000;11456230000;14990000;0;1;-1;-1;1
442.8399963378906;448.6400146484375;448.6400146484375;442.8399963378906;282910000;11456230000;14990000;0;1;-1;1;1
448.6400146484375;448.1099853515625;448.9400024414063;446.739990234375;235210000;11456230000;14990000;0;-1;-1;-1;1
448.1300048828125;448.9800109863281;449.1099853515625;447.7099914550781;202310000;11456230000;14990000;0;1;-1;-1;1
449.0;448.0899963378906;450.7000122070313;448.0700073242188;236720000;11456230000;14990000;0;-1;-1;-1;1
448.0799865722656;450.0799865722656;451.1199951171875;448.0799865722656;297430000;11456230000;14990000;0;1;1;-1;1
450.0899963378906;449.2200012207031;450.1199951171875;447.260009765625;277810000;11456230000;14990000;0;-1;1;-1;1
449.0700073242188;445.75;449.0799865722656;445.6600036621094;263100000;11456230000;14990000;0;-1;1;-1;1
445.75;446.0299987792969;446.7799987792969;444.8299865722656;216370000;11456230000;14990000;0;1;-1;-1;1
446.0299987792969;447.30999755859375;447.6300048828125;443.7099914550781;277420000;11456230000;14990000;0;1;-1;-1;1
447.2799987792969;447.1799926757813;447.5;445.8399963378906;278590000;11456230000;14990000;0;-1;-1;-1;1
447.1799926757813;444.510009765625;447.2300109863281;443.7200012207031;249630000;11456230000;14990000;0;-1;-1;-1;1
444.5400085449219;447.1000061035156;447.1000061035156;444.5400085449219;222170000;11456230000;14990000;0;1;-1;1;1
447.05999755859375;449.0899963378906;449.5;447.0400085449219;222580000;11456230000;14990000;0;1;-1;1;1
449.0;448.239990234375;449.4400024414063;446.760009765625;256750000;11456230000;14990000;0;-1;1;1;1
448.25;447.1900024414063;448.6099853515625;446.5899963378906;273100000;11456230000;14990000;0;-1;1;-1;1
447.1900024414063;450.239990234375;450.7699890136719;447.1900024414063;261240000;11456230000;14990000;0;1;1;1;1
450.1900024414063;448.1300048828125;450.2200012207031;446.9800109863281;254420000;11456230000;14990000;0;-1;1;1;1
448.1300048828125;450.1499938964844;450.1499938964844;448.0299987792969;230380000;11456230000;14990000;0;1;1;1;1
450.1499938964844;449.2699890136719;450.4299926757813;447.5899963378906;253110000;11456230000;14990000;0;-1;1;1;1
449.2699890136719;448.5400085449219;449.7200012207031;447.9299926757813;230040000;11456230000;14990000;0;-1;-1;1;1
448.5499877929688;448.1300048828125;449.6099853515625;446.9400024414063;261900000;11456230000;14990000;0;-1;-1;1;1
448.1300048828125;448.6799926757813;449.260009765625;447.8699951171875;221170000;11456230000;14990000;0;1;1;1;1
448.6799926757813;450.7200012207031;451.510009765625;448.30999755859375;232750000;11456230000;14990000;0;1;1;1;1
450.7099914550781;449.4500122070313;450.7099914550781;449.1000061035156;255520000;11456230000;14990000;0;-1;1;1;1
449.6000061035156;450.4599914550781;451.0;449.6000061035156;268330000;11456230000;14990000;0;1;1;-1;1
450.4700012207031;448.9599914550781;451.6300048828125;447.5299987792969;278530000;11456230000;14990000;0;-1;-1;-1;1
448.9700012207031;450.1400146484375;450.25;448.9700012207031;214370000;11456230000;14990000;0;1;1;-1;1
450.25;452.3800048828125;453.4100036621094;450.25;233640000;11456230000;14990000;0;1;1;1;1
452.3800048828125;453.1300048828125;453.7000122070313;451.9599914550781;261320000;11456230000;14990000;0;1;1;1;1
453.2099914550781;456.0400085449219;456.989990234375;453.2099914550781;312940000;11456230000;14990000;0;1;1;1;1
456.010009765625;456.4299926757813;456.760009765625;455.2000122070313;293330000;11456230000;14990000;0;1;1;1;1
456.510009765625;456.1600036621094;456.6799926757813;454.6000061035156;276800000;11456230000;14990000;0;-1;1;1;1
456.1199951171875;455.2300109863281;456.1199951171875;454.2900085449219;212500000;11456230000;14990000;0;-1;1;1;1
455.2300109863281;459.7699890136719;459.7699890136719;455.0400085449219;270700000;11456230000;14990000;0;1;1;1;1
459.75;460.1300048828125;462.0400085449219;459.2999877929688;301650000;11456230000;14990000;0;1;1;1;1
460.0400085449219;461.0400085449219;462.8699951171875;458.8200073242188;254070000;11456230000;14990000;0;1;1;1;1
461.0499877929688;460.5400085449219;461.0499877929688;459.1900024414063;196140000;11456230000;14990000;0;-1;1;1;1
460.5400085449219;461.8999938964844;462.5799865722656;460.2799987792969;194180000;11456230000;14990000;0;1;1;1;1
461.8999938964844;463.55999755859375;463.55999755859375;461.2900085449219;252830000;11456230000;14990000;0;1;1;1;1
463.5499877929688;463.1499938964844;463.7999877929688;461.7699890136719;245040000;11456230000;14990000;0;-1;1;1;1
463.1300048828125;461.2999877929688;463.5400085449219;461.0700073242188;259870000;11456230000;14990000;0;-1;1;1;1
461.2999877929688;461.3399963378906;462.0499877929688;459.9100036621094;197160000;11456230000;14990000;0;1;1;1;1
461.3399963378906;458.5199890136719;462.0700073242188;457.9500122070313;229500000;11456230000;14990000;0;-1;-1;1;1
458.5199890136719;456.6499938964844;458.5299987792969;453.75;283100000;11456230000;14990000;0;-1;-1;1;1
456.6499938964844;457.5;458.1099853515625;455.1700134277344;258070000;11456230000;14990000;0;1;-1;1;1
457.489990234375;461.7200012207031;461.8599853515625;457.489990234375;269950000;11456230000;14990000;0;1;-1;1;1
461.7000122070313;462.05999755859375;463.3800048828125;461.4100036621094;244970000;11456230000;14990000;0;1;-1;1;1
461.9299926757813;459.8999938964844;461.9299926757813;458.1499938964844;258650000;11456230000;14990000;0;-1;-1;1;1
459.8999938964844;461.6000061035156;461.9599914550781;456.30999755859375;294410000;11456230000;14990000;0;1;1;1;1
461.5400085449219;459.4299926757813;461.5400085449219;459.0;229700000;11456230000;14990000;0;-1;1;1;1
459.4299926757813;458.8299865722656;459.4299926757813;457.0899963378906;381370000;11456230000;14990000;0;-1;1;1;1
458.8399963378906;455.0499877929688;459.9100036621094;455.0;231130000;11456230000;14990000;0;-1;-1;1;1
455.0499877929688;452.9500122070313;455.7999877929688;449.6400146484375;300310000;11456230000;14990000;0;-1;-1;1;1
452.9400024414063;456.2000122070313;456.9200134277344;452.9400024414063;298960000;11456230000;14990000;0;1;-1;1;1
456.25;457.739990234375;458.6900024414063;456.25;275350000;11456230000;14990000;0;1;-1;1;1
457.739990234375;457.6300048828125;458.55999755859375;456.9200134277344;248270000;11456230000;14990000;0;-1;-1;1;1
457.6300048828125;461.7999877929688;461.80999755859375;457.6300048828125;244920000;11456230000;14990000;0;1;1;1;1
461.8399963378906;461.5299987792969;462.0799865722656;460.9100036621094;243320000;11456230000;14990000;0;-1;1;1;1
461.6000061035156;460.1099853515625;462.1700134277344;459.510009765625;277690000;11456230000;14990000;0;-1;1;1;1
460.1099853515625;458.9299926757813;460.55999755859375;458.2799987792969;280980000;11456230000;14990000;0;-1;1;1;1
458.9299926757813;461.2799987792969;461.4800109863281;458.3500061035156;256880000;11456230000;14990000;0;1;1;1;1
461.2799987792969;461.3399963378906;461.7999877929688;460.0199890136719;229380000;11456230000;14990000;0;1;1;1;1
461.3399963378906;461.2000122070313;463.1499938964844;459.4500122070313;294570000;11456230000;14990000;0;-1;1;1;1
461.239990234375;460.739990234375;462.6000061035156;460.260009765625;277070000;11456230000;14990000;0;-1;-1;1;1
460.7099914550781;459.1799926757813;461.1300048828125;459.0799865722656;255210000;11456230000;14990000;0;-1;-1;-1;1
459.1799926757813;460.30999755859375;460.989990234375;456.3999938964844;243600000;11456230000;14990000;0;1;1;1;1
460.30999755859375;460.8800048828125;461.8699951171875;460.30999755859375;183060000;11456230000;14990000;0;1;1;-1;1
461.0400085449219;461.1199951171875;462.4700012207031;460.7300109863281;263970000;11456230000;14990000;0;1;-1;1;1
461.1199951171875;461.489990234375;461.9800109863281;460.760009765625;290930000;11456230000;14990000;0;1;1;-1;1
461.5499877929688;466.8299865722656;466.8299865722656;461.5499877929688;352530000;11456230000;14990000;0;1;1;1;1
466.8299865722656;469.5;471.1000061035156;466.8299865722656;366110000;11456230000;14990000;0;1;1;1;1
469.5;468.4500122070313;470.0400085449219;468.0199890136719;329580000;11456230000;14990000;0;-1;1;1;1
468.4100036621094;466.2099914550781;468.6400146484375;464.7999877929688;304400000;11456230000;14990000;0;-1;1;1;1
466.2099914550781;466.0700073242188;466.8699951171875;464.5400085449219;305670000;11456230000;14990000;0;-1;1;1;1
466.05999755859375;465.3599853515625;466.6400146484375;464.3800048828125;289600000;11456230000;14990000;0;-1;1;1;1
465.3599853515625;463.2699890136719;467.8200073242188;463.2699890136719;301440000;11456230000;14990000;0;-1;1;1;1
463.2699890136719;464.2000122070313;464.489990234375;462.0499877929688;260310000;11456230000;14990000;0;1;-1;1;1
464.2000122070313;464.2999877929688;464.3200073242188;462.6499938964844;284530000;11456230000;14990000;0;1;-1;1;1
464.2999877929688;464.6099853515625;464.6099853515625;463.3599853515625;279830000;11456230000;14990000;0;1;-1;1;1
464.5199890136719;467.7300109863281;468.760009765625;464.5199890136719;301220000;11456230000;14990000;0;1;1;1;1
467.7200012207031;467.8299865722656;468.2000122070313;467.3699951171875;270570000;11456230000;14990000;0;1;1;1;1
467.8299865722656;469.1000061035156;469.1099853515625;467.3299865722656;256030000;11456230000;14990000;0;1;1;1;1
469.1000061035156;468.4400024414063;469.1000061035156;466.2000122070313;304780000;11456230000;14990000;0;-1;1;1;1
468.4400024414063;463.0199890136719;468.6099853515625;460.9500122070313;342110000;11456230000;14990000;0;-1;-1;1;1
463.0199890136719;457.489990234375;463.1600036621094;457.260009765625;323430000;11456230000;14990000;0;-1;-1;1;1
457.489990234375;459.5700073242188;459.6300048828125;454.3599853515625;336890000;11456230000;14990000;0;1;-1;1;1
459.5700073242188;460.2099914550781;461.5400085449219;458.7799987792969;234340000;11456230000;14990000;0;1;-1;1;1
460.2099914550781;460.3299865722656;463.4200134277344;460.2099914550781;276360000;11456230000;14990000;0;1;-1;-1;1
460.3999938964844;463.7200012207031;463.7200012207031;459.5700073242188;283450000;11456230000;14990000;0;1;-1;1;1
463.7200012207031;462.6400146484375;464.9599914550781;462.489990234375;283820000;11456230000;14990000;0;-1;-1;1;1
462.6400146484375;465.3900146484375;465.8399963378906;462.6400146484375;326240000;11456230000;14990000;0;1;1;1;1
465.3900146484375;463.75;466.1300048828125;463.010009765625;251030000;11456230000;14990000;0;-1;1;1;1
463.75;466.739990234375;466.739990234375;462.9700012207031;303980000;11456230000;14990000;0;1;1;1;1
466.739990234375;464.80999755859375;467.239990234375;462.7300109863281;316940000;11456230000;14990000;0;-1;1;1;1
464.8299865722656;463.6199951171875;464.8800048828125;461.7300109863281;313490000;11456230000;14990000;0;-1;1;1;1
463.5899963378906;462.6000061035156;463.6000061035156;460.0299987792969;302970000;11456230000;14990000;0;-1;-1;1;1
462.6000061035156;459.1300048828125;462.6000061035156;457.0799865722656;280130000;11456230000;14990000;0;-1;-1;-1;1
459.1300048828125;461.0299987792969;461.7699890136719;458.4700012207031;260400000;11456230000;14990000;0;1;-1;1;1
461.0299987792969;462.3599853515625;462.8999938964844;461.0299987792969;230630000;11456230000;14990000;0;1;-1;1;1
462.3599853515625;463.05999755859375;463.6300048828125;462.3599853515625;90220000;11456230000;14990000;0;1;-1;1;1
463.05999755859375;461.8999938964844;464.8299865722656;461.8299865722656;272710000;11456230000;14990000;0;-1;-1;-1;1
461.8999938964844;461.7900085449219;463.6199951171875;460.4500122070313;286660000;11456230000;14990000;0;-1;-1;-1;1
461.9299926757813;461.8900146484375;464.4700012207031;461.6300048828125;293870000;11456230000;14990000;0;1;-1;-1;1
461.8900146484375;463.1099853515625;463.2200012207031;461.4500122070313;256370000;11456230000;14990000;0;1;1;-1;1
463.1300048828125;464.8900146484375;464.8900146484375;462.6700134277344;268360000;11456230000;14990000;0;1;1;-1;1
464.8900146484375;466.4299926757813;466.8900146484375;464.3999938964844;292370000;11456230000;14990000;0;1;1;1;1
466.4299926757813;466.760009765625;466.7699890136719;465.4400024414063;285690000;11456230000;14990000;0;1;1;1;1
465.8800048828125;466.2900085449219;466.7300109863281;465.4200134277344;314460000;11456230000;14990000;0;-1;1;1;1
466.2900085449219;464.1799926757813;466.5400085449219;463.8699951171875;287570000;11456230000;14990000;0;-1;1;-1;1
464.1799926757813;463.9299926757813;464.8699951171875;462.6600036621094;245620000;11456230000;14990000;0;-1;1;-1;1
463.9299926757813;465.7000122070313;465.7099914550781;462.7099914550781;256580000;11456230000;14990000;0;1;1;-1;1
465.7300109863281;463.05999755859375;466.1199951171875;462.4599914550781;275050000;11456230000;14990000;0;-1;-1;-1;1
463.05999755859375;461.8399963378906;463.6900024414063;461.8399963378906;331770000;11456230000;14990000;0;-1;-1;-1;1
461.8599853515625;463.3399963378906;463.9800109863281;461.8599853515625;284620000;11456230000;14990000;0;1;-1;-1;1
463.3399963378906;466.3800048828125;466.3800048828125;463.3399963378906;363750000;11456230000;14990000;0;1;1;1;1
466.3800048828125;465.8500061035156;466.8999938964844;465.5299987792969;255900000;11456230000;14990000;0;-1;1;1;1
465.8399963378906;465.2999877929688;465.9200134277344;464.0299987792969;273370000;11456230000;14990000;0;-1;1;1;1
465.0799865722656;467.3200073242188;467.3800048828125;465.0799865722656;272440000;11456230000;14990000;0;1;1;1;1
467.2999877929688;467.3800048828125;468.9700012207031;467.2999877929688;227240000;11456230000;14990000;0;1;1;1;1
467.3999938964844;470.5400085449219;470.5499877929688;467.3500061035156;171200000;11456230000;14990000;0;1;1;1;1
470.6099853515625;470.9400024414063;471.0499877929688;469.4299926757813;200960000;11456230000;14990000;0;1;1;1;1
470.8800048828125;470.5799865722656;471.2900085449219;469.8699951171875;269570000;11456230000;14990000;0;-1;1;1;1
470.5799865722656;468.6400146484375;470.5799865722656;468.0899963378906;195860000;11456230000;14990000;0;-1;1;1;1
468.6600036621094;466.4500122070313;470.75;466.4500122070313;168590000;11456230000;14990000;0;-1;1;-1;1
466.510009765625;465.4400024414063;466.9400024414063;464.3599853515625;270140000;11456230000;14990000;0;-1;-1;1;1
465.4400024414063;466.8900146484375;466.8900146484375;464.4400024414063;326600000;11456230000;14990000;0;1;-1;1;1
466.8900146484375;467.5499877929688;467.8200073242188;465.9200134277344;400030000;11456230000;14990000;0;1;-1;1;1
467.5499877929688;467.1199951171875;469.0;467.0199890136719;365960000;11456230000;14990000;0;-1;-1;1;1
467.0899963378906;469.8999938964844;470.260009765625;467.0299987792969;324920000;11456230000;14990000;0;1;-1;1;1
469.8999938964844;475.2699890136719;475.2699890136719;469.5499877929688;319490000;11456230000;14990000;0;1;1;1;1
475.2699890136719;474.1300048828125;475.2799987792969;473.2699890136719;305490000;11456230000;14990000;0;-1;1;1;1
474.1300048828125;474.1700134277344;475.05999755859375;472.1400146484375;310690000;11456230000;14990000;0;1;1;1;1
474.1700134277344;472.4700012207031;474.1700134277344;471.7999877929688;277970000;11456230000;14990000;0;-1;1;1;1
472.5;474.9100036621094;475.3200073242188;472.5;304920000;11456230000;14990000;0;1;1;1;1
474.9100036621094;473.2999877929688;474.9100036621094;472.8399963378906;233980000;11456230000;14990000;0;-1;1;1;1
473.2999877929688;474.25;475.1900024414063;473.2900085449219;308840000;11456230000;14990000;0;1;1;1;1
474.25;474.2999877929688;474.7000122070313;472.2099914550781;311370000;11456230000;14990000;0;1;-1;1;1
474.2999877929688;474.9800109863281;475.0;473.4200134277344;310450000;11456230000;14990000;0;1;1;1;1
474.9800109863281;474.7200012207031;475.55999755859375;473.7200012207031;346350000;11456230000;14990000;0;-1;1;1;1
474.7200012207031;471.9700012207031;475.2000122070313;471.489990234375;296900000;11456230000;14990000;0;-1;-1;1;1
471.9700012207031;470.9200134277344;472.55999755859375;470.2699890136719;326120000;11456230000;14990000;0;-1;-1;1;1
470.9200134277344;473.2000122070313;473.4400024414063;470.7200012207031;304660000;11456230000;14990000;0;1;-1;1;1
473.2000122070313;477.0499877929688;477.5199890136719;473.2000122070313;346500000;11456230000;14990000;0;1;1;1;1
477.0499877929688;478.7000122070313;479.75;477.0499877929688;313140000;11456230000;14990000;0;1;1;1;1
478.7000122070313;481.6099853515625;482.8500061035156;478.7000122070313;322870000;11456230000;14990000;0;1;1;1;1
481.6000061035156;479.6199951171875;481.6400146484375;479.1799926757813;322510000;11456230000;14990000;0;-1;1;1;1
479.6199951171875;482.0;482.2300109863281;479.5700073242188;328960000;11456230000;14990000;0;1;1;1;1
481.9599914550781;480.7099914550781;481.9599914550781;478.7099914550781;318350000;11456230000;14990000;0;-1;1;1;1
480.6799926757813;469.80999755859375;481.0199890136719;469.2799987792969;378380000;11456230000;14990000;0;-1;-1;1;1
469.80999755859375;471.760009765625;472.0899963378906;467.5700073242188;348270000;11456230000;14990000;0;1;-1;1;1
471.760009765625;471.0499877929688;472.3299865722656;469.5;318180000;11456230000;14990000;0;-1;-1;1;1
471.0499877929688;472.7699890136719;473.4100036621094;471.0499877929688;332670000;11456230000;14990000;0;1;-1;1;1
472.80999755859375;468.9299926757813;473.1300048828125;468.9100036621094;327250000;11456230000;14990000;0;-1;-1;-1;1
468.9299926757813;470.1799926757813;471.1300048828125;466.8900146484375;213740000;11456230000;14990000;0;1;-1;1;1
470.1799926757813;470.2300109863281;471.989990234375;469.0499877929688;263190000;11456230000;14990000;0;1;-1;1;1
470.2300109863281;472.5199890136719;473.4100036621094;470.2300109863281;306790000;11456230000;14990000;0;1;1;1;1
